term_str,n,p,i,dfidf,porter_stem,max_pos,max_pos_group,stop
submerged,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,submerg,VBN,VB,0
submit,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,submit,NN,NN,0
subsided,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,subsid,NN,NN,0
subterranean,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,subterranean,NN,NN,0
subtle,7,1.4755231783612418e-05,16.048413890810792,20.215402857994317,subtl,NN,NN,0
subtleties,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,subtleti,NNS,NN,0
succeed,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,succeed,VB,VB,0
succeeded,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,succeed,VBN,VB,0
success,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,success,NN,NN,0
successful,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,success,JJ,JJ,0
succour,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,succour,NN,NN,0
succoured,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,succour,VBN,VB,0
such,321,0.0006766327717913695,10.529339325746092,2.838342886701409,such,JJ,JJ,1
suck,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,suck,NN,NN,0
sucked,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,suck,VBN,VB,0
sucking,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,suck,VBG,VB,0
sudden,90,0.00018971012293215965,12.36391571653872,23.59891327954083,sudden,JJ,JJ,0
suddenly,422,0.0008895296875263486,10.13466962416121,0.0,suddenli,RB,RB,0
suddenness,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,sudden,NN,NN,0
sue,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sue,NN,NN,0
sued,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,su,VBN,VB,0
suffer,11,2.3186792802819512e-05,15.396337194231098,25.058441780501063,suffer,NN,NN,0
suffered,12,2.5294683057621287e-05,15.27080631214724,27.442411609245358,suffer,VBD,VB,0
suffering,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,suffer,VBG,VB,0
suffice,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,suffic,NN,NN,0
sufficed,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,suffic,VBN,VB,0
suffices,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,suffic,NNS,NN,0
sufficient,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,suffici,NN,NN,0
suggest,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,suggest,NN,NN,0
suggested,6,1.2647341528810643e-05,16.27080631214724,15.816785241547501,suggest,VBN,VB,0
suggestion,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,suggest,NN,NN,0
suggests,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,suggest,NNS,NN,0
suit,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,suit,NN,NN,0
suitable,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,suitabl,JJ,JJ,0
suited,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,suit,VBN,VB,0
suits,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,suit,NNS,NN,0
sulkily,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,sulkili,NN,NN,0
sullen,18,3.7942024586431934e-05,14.685843811426082,30.70958572167535,sullen,NN,NN,0
sullenly,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sullenli,RB,RB,0
sullied,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sulli,VBN,VB,0
summer,35,7.377615891806209e-05,13.726485795923429,31.734468975321107,summer,NN,NN,0
summers,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,summer,NNS,NN,0
summit,16,3.3726244076828385e-05,14.855768812868396,29.29883569919518,summit,NN,NN,0
summon,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,summon,NN,NN,0
summoned,19,4.004991484123371e-05,14.607841299424809,29.29883569919518,summon,VBN,VB,0
summoning,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,summon,VBG,VB,0
summons,13,2.740257331242306e-05,15.155329094727303,27.442411609245358,summon,NNS,NN,0
sump,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sump,NN,NN,0
sun,338,0.0007124669061229996,10.45488937658621,4.22164240047701,sun,NN,NN,0
sunbeams,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sunbeam,NNS,NN,0
sunday,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,sunday,NNP,NN,0
sundered,7,1.4755231783612418e-05,16.048413890810792,22.0278897183049,sunder,VBN,VB,0
sundering,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,sunder,VBG,VB,0
sundown,10,2.107890254801774e-05,15.533840717981032,22.0278897183049,sundown,NN,NN,0
sundry,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sundri,NN,NN,0
sung,13,2.740257331242306e-05,15.155329094727303,27.442411609245358,sung,NN,NN,0
sunk,10,2.107890254801774e-05,15.533840717981032,26.322682154995128,sunk,NN,NN,0
sunken,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,sunken,NN,NN,0
sunlands,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sunland,NN,NN,0
sunlending,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sunlend,VBG,VB,0
sunless,6,1.2647341528810643e-05,16.27080631214724,20.215402857994317,sunless,NN,NN,0
sunlight,47,9.907084197568337e-05,13.301179961190758,32.597671398390354,sunlight,NN,NN,0
sunlit,10,2.107890254801774e-05,15.533840717981032,23.633570483095003,sunlit,NN,NN,0
sunny,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,sunni,NN,NN,0
sunrise,17,3.583413433163016e-05,14.768305971618055,31.267140966190002,sunris,NN,NN,0
suns,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,sun,NNS,NN,0
sunset,27,5.69130368796479e-05,14.100881310704926,32.645364309990256,sunset,NN,NN,0
sunshine,14,2.9510463567224836e-05,15.04841389081079,26.322682154995128,sunshin,NN,NN,0
sup,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,sup,NN,NN,0
superb,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,superb,NN,NN,0
superior,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,superior,NN,NN,0
supped,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,sup,VBD,VB,0
supper,38,8.009982968246742e-05,13.607841299424809,32.4191071419225,supper,NN,NN,0
supplant,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,supplant,NN,NN,0
supple,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,suppl,NN,NN,0
supplement,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,supplement,NN,NN,0
supplemented,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,supplement,VBN,VB,0
supplied,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,suppli,NN,NN,0
supplies,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,suppli,NN,NN,0
supply,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,suppli,NN,NN,0
support,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,support,NN,NN,0
supportable,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,support,NN,NN,0
supported,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,support,VBN,VB,0
supporting,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,support,VBG,VB,0
suppose,79,0.00016652333012934014,12.551988064691292,27.55548895604324,suppos,NN,NN,0
supposed,12,2.5294683057621287e-05,15.27080631214724,27.442411609245358,suppos,VBN,VB,0
supposes,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,suppos,NNS,NN,0
supposing,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,suppos,VBG,VB,0
suppressed,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,suppress,VBN,VB,0
surcoat,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,surcoat,NN,NN,0
surcoats,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,surcoat,NNS,NN,0
sure,92,0.0001939259034417632,12.332206856811382,25.29072861998052,sure,NN,NN,0
surefooted,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,surefoot,VBN,VB,0
surely,31,6.5344597898855e-05,13.90157250248152,32.79945663977042,sure,RB,RB,0
surer,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,surer,NN,NN,0
surety,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,sureti,NN,NN,0
surface,13,2.740257331242306e-05,15.155329094727303,25.058441780501063,surfac,NN,NN,0
surfaces,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,surfac,NNS,NN,0
surge,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,surg,NN,NN,0
surged,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,surg,VBD,VB,0
surging,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,surg,VBG,VB,0
surlily,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,surlili,NN,NN,0
surly,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,surli,RB,RB,0
surmounted,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,surmount,VBN,VB,0
surpass,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,surpass,NN,NN,0
surpassed,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,surpass,VBN,VB,0
surpasses,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,surpass,NNS,NN,0
surpassing,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,surpass,VBG,VB,0
surpassingly,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,surpassingli,RB,RB,0
surprise,47,9.907084197568337e-05,13.301179961190758,28.871965270466802,surpris,NN,NN,0
surprised,23,4.84814758604408e-05,14.332206856811382,30.70958572167535,surpris,JJ,JJ,0
surprises,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,surpris,NN,NN,0
surprising,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,surpris,NN,NN,0
surprisingly,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,surprisingli,RB,RB,0
surrender,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,surrend,NN,NN,0
surrendered,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,surrend,VBN,VB,0
surrenders,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,surrend,NNS,NN,0
surround,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,surround,NN,NN,0
surrounded,6,1.2647341528810643e-05,16.27080631214724,20.215402857994317,surround,VBD,VB,0
surrounding,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,surround,VBG,VB,0
survey,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,survey,NN,NN,0
surveyed,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,survey,VBN,VB,0
surveying,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,survey,VBG,VB,0
survive,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,surviv,NN,NN,0
survived,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,surviv,VBN,VB,0
surviving,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,surviv,VBG,VB,0
survivor,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,survivor,NN,NN,0
survivors,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,survivor,NNS,NN,0
suspect,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,suspect,NN,NN,0
suspected,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,suspect,VBN,VB,0
suspecting,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,suspect,VBG,VB,0
suspects,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,suspect,NNS,NN,0
suspended,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,suspend,VBN,VB,0
suspense,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,suspens,NN,NN,0
suspicion,8,1.6863122038414192e-05,15.855768812868396,20.215402857994317,suspicion,NN,NN,0
suspicions,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,suspicion,NN,NN,0
suspicious,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,suspici,JJ,JJ,0
suspiciously,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,suspici,RB,RB,0
sustaining,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sustain,VBG,VB,0
sustenance,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,susten,NN,NN,0
swag,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,swag,NN,NN,0
swagger,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,swagger,NN,NN,0
swallow,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,swallow,NN,NN,0
swallowed,7,1.4755231783612418e-05,16.048413890810792,22.0278897183049,swallow,VBN,VB,0
swam,7,1.4755231783612418e-05,16.048413890810792,18.161341077497564,swam,NN,NN,0
swamps,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,swamp,NN,NN,0
swan,15,3.161835382202661e-05,14.948878217259876,28.430805715988633,swan,NN,NN,0
swanfleet,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,swanfleet,NN,NN,0
swans,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,swan,NN,NN,0
swaps,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,swap,NNS,NN,0
sward,8,1.6863122038414192e-05,15.855768812868396,18.161341077497564,sward,NN,NN,0
swarmed,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,swarm,VBN,VB,0
swarming,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,swarm,VBG,VB,0
swart,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,swart,NN,NN,0
swarthier,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,swarthier,NN,NN,0
swarthy,5,1.053945127400887e-05,16.533840717981032,18.161341077497564,swarthi,NN,NN,0
swath,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,swath,NN,NN,0
swathed,6,1.2647341528810643e-05,16.27080631214724,20.215402857994317,swath,VBN,VB,0
sway,10,2.107890254801774e-05,15.533840717981032,26.322682154995128,sway,NN,NN,0
swayed,14,2.9510463567224836e-05,15.04841389081079,28.430805715988633,sway,NN,NN,0
swaying,9,1.8971012293215967e-05,15.685843811426082,22.0278897183049,sway,VBG,VB,0
swear,15,3.161835382202661e-05,14.948878217259876,22.0278897183049,swear,NN,NN,0
sweat,7,1.4755231783612418e-05,16.048413890810792,22.0278897183049,sweat,NN,NN,0
sweated,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sweat,VBN,VB,0
sweating,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,sweat,VBG,VB,0
sweep,7,1.4755231783612418e-05,16.048413890810792,20.215402857994317,sweep,NN,NN,0
sweeping,11,2.3186792802819512e-05,15.396337194231098,26.322682154995128,sweep,VBG,VB,0
sweet,52,0.00010961029324969225,13.155329094727303,32.758503015303766,sweet,NN,NN,0
sweeten,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sweeten,NN,NN,0
sweetened,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sweeten,VBN,VB,0
sweeter,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sweeter,NN,NN,0
sweetly,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sweetli,RB,RB,0
sweetness,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sweet,NN,NN,0
swell,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,swell,NN,NN,0
swelled,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,swell,VBD,VB,0
swelling,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,swell,VBG,VB,0
swellings,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,swell,NNS,NN,0
swells,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,swell,NNS,NN,0
swept,36,7.588404917286387e-05,13.685843811426082,32.86161143197726,swept,NN,NN,0
swertings,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,swert,NN,NN,0
swerved,7,1.4755231783612418e-05,16.048413890810792,20.215402857994317,swerv,VBN,VB,0
swift,97,0.00020446535471577208,12.255855970681267,23.59891327954083,swift,NN,NN,0
swifter,10,2.107890254801774e-05,15.533840717981032,25.058441780501063,swifter,NN,NN,0
swiftest,7,1.4755231783612418e-05,16.048413890810792,22.0278897183049,swiftest,NN,NN,0
swiftly,108,0.0002276521475185916,12.100881310704926,20.80544463257402,swiftli,RB,RB,0
swiftness,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,swift,NN,NN,0
swim,6,1.2647341528810643e-05,16.27080631214724,15.816785241547501,swim,NN,NN,0
swimming,8,1.6863122038414192e-05,15.855768812868396,20.215402857994317,swim,VBG,VB,0
swine,5,1.053945127400887e-05,16.533840717981032,9.90839262077375,swine,NN,NN,0
swing,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,swing,VBG,VB,0
swinging,7,1.4755231783612418e-05,16.048413890810792,22.0278897183049,swing,VBG,VB,0
swirl,5,1.053945127400887e-05,16.533840717981032,13.107701428997157,swirl,NN,NN,0
swirled,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,swirl,VBN,VB,0
swirling,10,2.107890254801774e-05,15.533840717981032,25.058441780501063,swirl,VBG,VB,0
swish,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,swish,NN,NN,0
swished,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,swish,VBN,VB,0
swollen,7,1.4755231783612418e-05,16.048413890810792,20.215402857994317,swollen,NN,NN,0
swoon,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,swoon,NN,NN,0
swooned,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,swoon,VBN,VB,0
swoop,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,swoop,NN,NN,0
swooped,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,swoop,VBD,VB,0
swooping,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,swoop,VBG,VB,0
sword,240,0.0005058936611524258,10.948878217259876,19.809180299173665,sword,NN,NN,0
swords,65,0.0001370128665621153,12.833400999839942,32.11155887321959,sword,NNS,NN,0
swordsman,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,swordsman,NN,NN,0
swordsmen,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,swordsmen,NN,NN,0
swore,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,swore,NN,NN,0
sworn,4,8.431561019207096e-06,16.855768812868394,9.90839262077375,sworn,NN,NN,0
swung,26,5.480514662484612e-05,14.155329094727303,31.734468975321107,swung,NN,NN,0
syllables,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,syllabl,NNS,NN,0
symbols,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,symbol,NNS,NN,0
sympathetic,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sympathet,JJ,JJ,0
system,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,system,NN,NN,0
sã,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,sã,NN,NN,0
sãa,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sãa,NN,NN,0
sël,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sël,NN,NN,0
sërinen,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,sërinen,NN,NN,0
